LOAN_ID,LOAN_STATUS,LOAN_AMOUNT,LOAN_TERM,INTREST,INSTALLMENT,GRADE,PURPOSE,HOME_OWNERSHIP,ANNUAL_INCOME,AVERAGE_CURRENT_BALANCE,TOTAL_CURRENT_BALANCE,ISSUE_YEAR,STATE,SUBREGION
26724,Fully Paid,5000, 36 months,7.9,156.46,A,Debt_consolidation,,0,0,0,2012,NC,South Atlantic
51076,Fully Paid,6725, 36 months,15.8,235.77,C,Debt_consolidation,,0,0,0,2013,OH,East North Central
55994,Fully Paid,7075, 36 months,16.99,252.21,D,Debt_consolidation,,0,0,0,2014,KY,East South Central
55994,Fully Paid,7075, 36 months,16.99,252.21,D,Debt_consolidation,,0,0,0,2014,KY,East South Central
58862,Charged Off,7500, 36 months,7.9,234.68,A,Home_improvement,,0,0,0,2012,MI,East North Central
133077,Fully Paid,13000, 36 months,8.9,412.8,A,Debt_consolidation,,0,0,0,2013,TX,West South Central
133077,Fully Paid,13000, 36 months,8.9,412.8,A,Debt_consolidation,,0,0,0,2013,TX,West South Central
180356,Current,18000, 60 months,14.33,421.92,C,Debt_consolidation,,0,0,0,2012,OH,East North Central
185720,Charged Off,19425, 60 months,15.8,470.32,C,Debt_consolidation,,0,0,0,2013,MI,East North Central
222126,Charged Off,25000, 60 months,12.12,557.63,B,Debt_consolidation,,0,0,0,2013,FL,19200
234516,Current,28000, 36 months,6.03,852.2,A,Debt_consolidation,,0,0,0,2014,FL,19200
238164,Fully Paid,28625, 36 months,7.62,892,A,Credit_card,,0,0,0,2012,NV,Mountain
47780,Fully Paid,6250, 36 months,18.49,227.5,D,Vacation,,0,0,0,2012,NY,Middle Atlantic
77023,Fully Paid,9000, 36 months,19.05,330.14,D,Other,,0,0,0,2013,IL,East North Central
87854,Fully Paid,10000, 36 months,8.9,317.54,A,Debt_consolidation,,0,0,0,2013,CT,New England
189444,In Grace Period,20000, 36 months,7.49,622.04,A,Debt_consolidation,,0,0,0,2014,VT,New England
189444,In Grace Period,20000, 36 months,7.49,622.04,A,Debt_consolidation,,0,0,0,2014,VT,New England
202481,Charged Off,20125, 36 months,10.64,655.45,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
202481,Charged Off,20125, 36 months,10.64,655.45,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
218730,Charged Off,24000, 60 months,13.66,554.22,C,Debt_consolidation,,0,0,0,2014,MA,New England
245715,Fully Paid,30000, 60 months,16.29,734.18,C,Major_purchase,Rent,164000,13792,179297,2012,NY,Middle Atlantic
260266,Current,35000, 60 months,16.99,869.66,D,Credit_card,,0,0,0,2014,AL,East South Central
260266,Current,35000, 60 months,16.99,869.66,D,Credit_card,,0,0,0,2014,AL,East South Central
4859,Fully Paid,2000, 36 months,14.33,68.68,C,Home_improvement,,0,0,0,2013,MI,East North Central
33800,Fully Paid,5000, 36 months,18.75,182.65,D,Other,,0,0,0,2013,NV,Mountain
37082,Fully Paid,5500, 36 months,18.85,201.2,D,Debt_consolidation,,0,0,0,2013,MT,19200
89294,Charged Off,10000, 36 months,10.15,323.38,B,Home_improvement,,0,0,0,2014,IN,East North Central
89294,Charged Off,10000, 36 months,10.15,323.38,B,Home_improvement,,0,0,0,2014,IN,East North Central
153174,Fully Paid,15000, 36 months,15.88,526.47,C,Credit_card,,0,0,0,2013,CA,19200
175418,Charged Off,17625, 36 months,12.12,586.42,B,Debt_consolidation,,0,0,0,2012,CA,19200
203858,Fully Paid,20950, 36 months,21,789.3,E,Debt_consolidation,,0,0,0,2012,SC,South Atlantic
203858,Fully Paid,20950, 36 months,21,789.3,E,Debt_consolidation,,0,0,0,2012,SC,19200
252854,Fully Paid,35000, 36 months,10.16,1131.99,B,Major_purchase,,0,0,0,2012,CA,19200
10580,Fully Paid,3000, 36 months,12.12,99.82,B,Credit_card,,0,0,0,2013,OR,Pacific
41938,Fully Paid,6000, 36 months,10.16,194.06,B,Debt_consolidation,,0,0,0,2012,CA,19200
43675,Fully Paid,6000, 36 months,12.12,199.63,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
43675,Fully Paid,6000, 36 months,12.12,199.63,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
45130,Fully Paid,6000, 36 months,14.33,206.03,C,Debt_consolidation,,0,0,0,2013,SC,South Atlantic
45130,Fully Paid,6000, 36 months,14.33,206.03,C,Debt_consolidation,,0,0,0,2013,SC,19200
98440,Fully Paid,10000, 36 months,18.49,363.99,D,Debt_consolidation,,0,0,0,2012,OH,East North Central
104140,Charged Off,10000, 60 months,25.28,295.16,F,Other,,0,0,0,2013,NY,Middle Atlantic
151306,Fully Paid,15000, 36 months,12.12,499.08,B,Credit_card,,0,0,0,2013,OR,Pacific
195873,Fully Paid,20000, 36 months,21.15,755.05,E,Debt_consolidation,,0,0,0,2013,CA,19200
229245,Fully Paid,25000, 60 months,19.05,649.21,D,Debt_consolidation,,0,0,0,2013,FL,19200
246776,Late (31-120 days),30000, 60 months,24.7,875.28,G,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
260999,Fully Paid,35000, 60 months,18.99,907.73,E,Debt_consolidation,Mortgage,101000,21071,337135,2014,PA,Middle Atlantic
260999,Fully Paid,35000, 60 months,18.99,907.73,E,Debt_consolidation,Mortgage,101000,21071,337135,2014,PA,Middle Atlantic
23238,Fully Paid,4800, 36 months,7.62,149.58,A,Car,,0,0,0,2013,NY,Middle Atlantic
89994,Current,10000, 36 months,10.49,324.98,B,Major_purchase,,0,0,0,2014,MA,New England
114297,Charged Off,11625, 36 months,14.99,402.93,C,Debt_consolidation,,0,0,0,2014,CA,19200
135564,Fully Paid,13250, 36 months,11.55,437.25,B,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
135564,Fully Paid,13250, 36 months,11.55,437.25,B,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
175460,Fully Paid,17625, 60 months,22.95,496.36,F,Debt_consolidation,,0,0,0,2013,SC,South Atlantic
175460,Fully Paid,17625, 60 months,22.95,496.36,F,Debt_consolidation,,0,0,0,2013,SC,19200
256798,Fully Paid,35000, 36 months,15.8,1227.05,C,Debt_consolidation,,0,0,0,2013,OK,West South Central
261221,Current,35000, 60 months,19.99,927.1,E,Debt_consolidation,,0,0,0,2014,IL,East North Central
5948,Charged Off,2200, 36 months,22.7,84.82,E,Other,,0,0,0,2013,NV,Mountain
70360,Fully Paid,8300, 36 months,14.33,285.01,C,Credit_card,,0,0,0,2012,NY,Middle Atlantic
92879,Fully Paid,10000, 36 months,12.12,332.72,B,Credit_card,Rent,35000,1190,10707,2012,NY,Middle Atlantic
106985,Charged Off,10625, 36 months,18.49,386.74,D,Debt_consolidation,,0,0,0,2013,FL,19200
174066,Fully Paid,17100, 36 months,10.16,553.06,B,Credit_card,,0,0,0,2013,WI,East North Central
185730,Fully Paid,19425, 36 months,11.55,641.03,B,Credit_card,,0,0,0,2013,FL,19200
214435,Fully Paid,24000, 36 months,12.12,798.52,B,House,,0,0,0,2013,CA,19200
214442,Charged Off,24000, 36 months,13.11,809.93,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
234658,Fully Paid,28000, 36 months,8.9,889.09,A,Credit_card,,0,0,0,2013,NC,South Atlantic
239928,Fully Paid,30000, 36 months,7.9,938.71,A,Debt_consolidation,,0,0,0,2012,CA,19200
12220,Charged Off,3000, 36 months,23.28,116.57,F,Debt_consolidation,,0,0,0,2013,IL,East North Central
38797,Fully Paid,6000, 36 months,14.09,205.33,B,Debt_consolidation,,0,0,0,2012,CA,19200
73791,Fully Paid,8800, 36 months,15.31,306.4,C,Debt_consolidation,,0,0,0,2013,FL,19200
73971,Fully Paid,8875, 36 months,18.49,323.04,D,Credit_card,,0,0,0,2013,NJ,Middle Atlantic
110451,Fully Paid,11000, 36 months,14.09,376.44,B,Debt_consolidation,,0,0,0,2012,CA,19200
113563,Fully Paid,11500, 36 months,11.14,377.26,B,Debt_consolidation,,0,0,0,2012,FL,19200
145045,Fully Paid,15000, 60 months,15.31,359.3,C,Debt_consolidation,,0,0,0,2013,MD,19200
175930,Fully Paid,18000, 60 months,19.72,474.09,D,Debt_consolidation,,0,0,0,2012,CA,19200
191814,Fully Paid,20000, 36 months,10.64,651.37,B,Debt_consolidation,Own,60000,4272,38450,2013,PA,Middle Atlantic
191814,Fully Paid,20000, 36 months,10.64,651.37,B,Debt_consolidation,Own,60000,4272,38450,2013,PA,Middle Atlantic
211743,Fully Paid,22750, 36 months,13.11,767.75,B,Credit_card,,0,0,0,2013,NH,New England
211743,Fully Paid,22750, 36 months,13.11,767.75,B,Credit_card,,0,0,0,2013,NH,New England
213904,Charged Off,23850, 36 months,16.29,841.92,C,Debt_consolidation,,0,0,0,2013,FL,19200
228412,Fully Paid,25000, 60 months,15.31,598.83,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
228848,Late (31-120 days),25000, 60 months,17.14,623.2,D,Debt_consolidation,,0,0,0,2014,MO,West North Central
246714,Fully Paid,30000, 60 months,23.83,860.09,F,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
43782,Fully Paid,6000, 36 months,12.35,200.3,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
45133,Fully Paid,6000, 36 months,14.33,206.03,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
45133,Fully Paid,6000, 36 months,14.33,206.03,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
98117,Fully Paid,10000, 36 months,17.77,360.38,D,Credit_card,Rent,40000,2873,20113,2013,WI,East North Central
118315,Fully Paid,12000, 36 months,8.39,378.2,A,Debt_consolidation,,0,0,0,2014,GA,19200
120452,Fully Paid,12000, 36 months,11.14,393.67,B,Debt_consolidation,,0,0,0,2012,CA,19200
136458,Fully Paid,13575, 36 months,10.64,442.12,B,Debt_consolidation,,0,0,0,2013,CA,19200
185488,Current,19225, 60 months,17.86,486.73,D,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
39464,Fully Paid,6000, 36 months,6.49,183.87,A,Debt_consolidation,,0,0,0,2014,TN,East South Central
77540,Fully Paid,9200, 36 months,15.8,322.54,C,Debt_consolidation,,0,0,0,2013,IL,East North Central
89339,Fully Paid,10000, 36 months,10.16,323.43,B,Debt_consolidation,,0,0,0,2012,CO,Mountain
114285,Fully Paid,11625, 36 months,6.62,356.93,A,Small_business,,0,0,0,2012,RI,New England
114285,Fully Paid,11625, 36 months,6.62,356.93,A,Small_business,,0,0,0,2012,RI,New England
123370,Charged Off,12000, 36 months,16.29,423.61,C,Debt_consolidation,Mortgage,45000,2775,27748,2013,PA,Middle Atlantic
123370,Charged Off,12000, 36 months,16.29,423.61,C,Debt_consolidation,Mortgage,45000,2775,27748,2013,PA,Middle Atlantic
181484,Fully Paid,18000, 60 months,22.95,506.92,F,Debt_consolidation,,0,0,0,2013,CA,19200
235263,Fully Paid,28000, 36 months,7.69,873.42,A,Credit_card,Rent,235000,43980,483778,2014,NJ,Middle Atlantic
74095,Current,8950, 36 months,13.98,305.81,C,Debt_consolidation,,0,0,0,2014,WA,19200
119139,Fully Paid,12000, 36 months,9.71,385.58,B,Debt_consolidation,,0,0,0,2013,CA,19200
129587,Fully Paid,12400, 36 months,15.31,431.74,C,Debt_consolidation,,0,0,0,2013,AK,Pacific
145279,Fully Paid,15000, 36 months,18.75,547.95,D,Debt_consolidation,,0,0,0,2013,CT,New England
174353,Fully Paid,17325, 60 months,24.5,503.45,F,Debt_consolidation,,0,0,0,2013,FL,19200
190777,Fully Paid,20000, 36 months,8.9,635.07,A,Debt_consolidation,,0,0,0,2012,NC,South Atlantic
211361,Fully Paid,22500, 36 months,6.62,690.84,A,Debt_consolidation,Own,84400,19750,414759,2013,CA,19200
232038,Current,26375, 60 months,11.99,586.57,B,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
232038,Current,26375, 60 months,11.99,586.57,B,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
15823,Fully Paid,3600, 36 months,16.99,128.34,D,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
120473,Fully Paid,12000, 36 months,11.14,393.67,B,Debt_consolidation,Rent,60000,1274,11470,2012,OK,West South Central
122396,Fully Paid,12000, 36 months,13.68,408.27,C,Credit_card,,0,0,0,2013,WA,19200
124485,Current,12000, 60 months,9.17,250.1,B,Debt_consolidation,,0,0,0,2014,VA,South Atlantic
145184,Fully Paid,15000, 36 months,11.14,492.08,B,Debt_consolidation,,0,0,0,2013,OH,East North Central
153916,Fully Paid,15000, 36 months,18.25,544.17,D,Credit_card,,0,0,0,2013,NY,Middle Atlantic
158811,Charged Off,15000, 60 months,21.49,409.95,E,Credit_card,,0,0,0,2013,MN,West North Central
158811,Charged Off,15000, 60 months,21.49,409.95,E,Credit_card,,0,0,0,2013,MN,West North Central
184295,Fully Paid,19075, 36 months,10.16,616.94,B,Debt_consolidation,,0,0,0,2012,MI,East North Central
245770,Fully Paid,30000, 60 months,16.78,742.04,C,Debt_consolidation,,0,0,0,2013,SD,West North Central
245770,Fully Paid,30000, 60 months,16.78,742.04,C,Debt_consolidation,,0,0,0,2013,SD,West North Central
10581,Fully Paid,3000, 36 months,12.12,99.82,B,Credit_card,,0,0,0,2013,FL,19200
45506,Fully Paid,6000, 36 months,15.22,208.64,C,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
151315,Fully Paid,15000, 36 months,12.12,499.08,B,Credit_card,,0,0,0,2012,MO,West North Central
182476,Fully Paid,18500, 36 months,6.62,568.02,A,Debt_consolidation,,0,0,0,2013,NV,Mountain
186401,Charged Off,19750, 60 months,17.77,499.06,D,Credit_card,,0,0,0,2013,NY,Middle Atlantic
187099,Fully Paid,20000, 60 months,9.99,424.85,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
187099,Fully Paid,20000, 60 months,9.99,424.85,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
31161,Fully Paid,5000, 36 months,13.11,168.74,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
50073,Fully Paid,6500, 36 months,13.11,219.36,B,Credit_card,,0,0,0,2012,PA,Middle Atlantic
50073,Fully Paid,6500, 36 months,13.11,219.36,B,Credit_card,,0,0,0,2012,PA,Middle Atlantic
86931,Fully Paid,10000, 36 months,8.19,314.25,A,Credit_card,,0,0,0,2014,CA,19200
110219,Fully Paid,11000, 36 months,12.12,365.99,B,Car,,0,0,0,2013,OH,East North Central
113737,Fully Paid,11500, 36 months,10.64,374.54,B,Credit_card,,0,0,0,2013,TX,West South Central
113737,Fully Paid,11500, 36 months,10.64,374.54,B,Credit_card,,0,0,0,2013,TX,West South Central
133078,Fully Paid,13000, 36 months,8.9,412.8,A,Credit_card,,0,0,0,2013,GA,19200
138395,Fully Paid,14000, 36 months,9.71,449.84,B,Debt_consolidation,,0,0,0,2013,CA,19200
193835,Fully Paid,20000, 36 months,13.11,674.94,B,Debt_consolidation,,0,0,0,2012,CA,19200
195577,Fully Paid,20000, 36 months,18.25,725.56,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
195577,Fully Paid,20000, 36 months,18.25,725.56,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
210269,Fully Paid,22000, 60 months,15.88,533.6,C,Other,,0,0,0,2013,UT,19200
216036,Fully Paid,24000, 36 months,10.64,781.65,B,Credit_card,,0,0,0,2013,IL,East North Central
24021,Fully Paid,4800, 36 months,13.98,164.01,C,Debt_consolidation,,0,0,0,2014,FL,19200
31062,Fully Paid,5000, 36 months,13.05,168.6,B,Debt_consolidation,,0,0,0,2013,CA,19200
31165,Fully Paid,5000, 36 months,13.11,168.74,B,Credit_card,,0,0,0,2012,NY,Middle Atlantic
38601,Fully Paid,5900, 36 months,14.33,202.6,C,Credit_card,,0,0,0,2012,NY,Middle Atlantic
42548,Charged Off,6000, 36 months,10.99,196.41,B,Car,,0,0,0,2014,CA,19200
92866,Fully Paid,10000, 36 months,12.12,332.72,B,Debt_consolidation,,0,0,0,2012,MA,New England
113533,Fully Paid,11475, 36 months,10.16,371.13,B,Debt_consolidation,,0,0,0,2013,CA,19200
114785,Fully Paid,11875, 36 months,16.29,419.2,C,Debt_consolidation,,0,0,0,2012,FL,19200
128267,Fully Paid,12000, 60 months,20.49,321.21,E,Debt_consolidation,,0,0,0,2013,CA,19200
170138,Fully Paid,16400, 36 months,11.14,538.01,B,Debt_consolidation,,0,0,0,2012,SD,West North Central
170138,Fully Paid,16400, 36 months,11.14,538.01,B,Debt_consolidation,,0,0,0,2012,SD,West North Central
170157,Fully Paid,16400, 60 months,11.14,357.73,B,Debt_consolidation,,0,0,0,2013,MO,West North Central
195724,Fully Paid,20000, 36 months,19.52,738.39,D,Debt_consolidation,,0,0,0,2013,MD,19200
213901,Current,23850, 60 months,17.27,596.21,C,Debt_consolidation,Mortgage,62000,17121,188334,2013,NY,Middle Atlantic
230255,Fully Paid,25225, 36 months,12.12,839.28,B,Debt_consolidation,,0,0,0,2012,CA,19200
52990,Fully Paid,7000, 36 months,8.9,222.28,A,Credit_card,,0,0,0,2012,IL,East North Central
69312,Fully Paid,8000, 36 months,18.75,292.24,D,Debt_consolidation,,0,0,0,2013,CA,19200
121352,Fully Paid,12000, 36 months,12.12,399.26,B,Credit_card,,0,0,0,2013,LA,West South Central
173105,Fully Paid,17000, 36 months,18.75,621.01,D,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
173105,Fully Paid,17000, 36 months,18.75,621.01,D,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
210596,Fully Paid,22050, 36 months,13.11,744.13,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
210596,Fully Paid,22050, 36 months,13.11,744.13,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
211595,Charged Off,22525, 60 months,23.28,638.62,F,Home_improvement,Mortgage,70000,22664,158646,2013,FL,19200
224300,Fully Paid,25000, 36 months,11.14,820.13,B,Credit_card,,0,0,0,2013,CO,Mountain
230420,Fully Paid,25450, 60 months,11.55,560.36,B,Debt_consolidation,,0,0,0,2013,IN,East North Central
230420,Fully Paid,25450, 60 months,11.55,560.36,B,Debt_consolidation,,0,0,0,2013,IN,East North Central
237131,Current,28000, 60 months,15.88,679.13,C,Credit_card,,0,0,0,2013,OH,East North Central
3479,Fully Paid,1800, 36 months,22.47,69.19,E,Debt_consolidation,,0,0,0,2013,OR,Pacific
47658,Fully Paid,6200, 36 months,17.27,221.89,C,Moving,,0,0,0,2013,NY,Middle Atlantic
53332,Fully Paid,7000, 36 months,10.16,226.4,B,Credit_card,,0,0,0,2012,KY,East South Central
53332,Fully Paid,7000, 36 months,10.16,226.4,B,Credit_card,,0,0,0,2012,KY,East South Central
56087,Fully Paid,7125, 36 months,16.29,251.52,C,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
59914,Fully Paid,7500, 36 months,17.56,269.5,D,Credit_card,,0,0,0,2013,MO,West North Central
60196,Fully Paid,7600, 36 months,10.16,245.81,B,Credit_card,,0,0,0,2013,AZ,Mountain
74686,Fully Paid,9000, 36 months,7.12,278.39,A,Credit_card,,0,0,0,2014,MA,New England
81036,Fully Paid,9800, 36 months,8.9,311.19,A,Debt_consolidation,,0,0,0,2013,MN,West North Central
81036,Fully Paid,9800, 36 months,8.9,311.19,A,Debt_consolidation,,0,0,0,2013,MN,West North Central
93973,Fully Paid,10000, 36 months,12.99,336.9,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
93973,Fully Paid,10000, 36 months,12.99,336.9,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
206806,Charged Off,21000, 60 months,22.7,588.39,E,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
212398,Charged Off,23000, 36 months,11.14,754.52,B,Credit_card,,0,0,0,2013,VA,South Atlantic
261825,Current,35000, 60 months,23.63,999.38,F,Debt_consolidation,,0,0,0,2013,NM,Mountain
33418,Fully Paid,5000, 36 months,17.27,178.94,C,Debt_consolidation,,0,0,0,2013,FL,19200
103955,Current,10000, 60 months,22.7,280.19,E,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
135664,Fully Paid,13300, 36 months,11.14,436.31,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
182871,Current,18675, 36 months,13.98,638.09,C,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
235503,Fully Paid,28000, 36 months,8.9,889.09,A,Debt_consolidation,,0,0,0,2013,MD,19200
247977,Fully Paid,31300, 36 months,15.31,1089.79,C,Debt_consolidation,,0,0,0,2013,GA,19200
261756,Fully Paid,35000, 60 months,22.95,985.67,F,Debt_consolidation,,0,0,0,2013,CA,19200
46403,Charged Off,6000, 36 months,18.85,219.49,D,Vacation,,0,0,0,2013,CA,19200
73807,Charged Off,8800, 36 months,17.27,314.93,C,Home_improvement,,0,0,0,2013,NV,Mountain
105470,Fully Paid,10400, 36 months,12.35,347.17,B,Home_improvement,,0,0,0,2013,FL,19200
115316,Fully Paid,12000, 36 months,10.64,390.83,B,Credit_card,Mortgage,70000,5220,88734,2013,GA,19200
161866,Fully Paid,16000, 60 months,16.29,391.56,C,Debt_consolidation,,0,0,0,2013,FL,19200
189904,Fully Paid,20000, 36 months,7.9,625.81,A,Credit_card,,0,0,0,2013,WA,19200
205287,Fully Paid,21000, 36 months,14.33,721.11,C,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
29310,Fully Paid,5000, 36 months,11.14,164.03,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
49539,Fully Paid,6500, 36 months,7.9,203.39,A,Credit_card,,0,0,0,2012,MO,West North Central
110539,Charged Off,11000, 36 months,15.22,382.51,C,Debt_consolidation,,0,0,0,2013,AK,Pacific
143023,Fully Paid,14400, 60 months,15.31,344.93,C,Debt_consolidation,,0,0,0,2013,TX,West South Central
143023,Fully Paid,14400, 60 months,15.31,344.93,C,Debt_consolidation,,0,0,0,2013,TX,West South Central
146275,Fully Paid,15000, 36 months,6.62,460.56,A,Credit_card,,0,0,0,2013,OK,West South Central
208931,Fully Paid,22000, 36 months,7.62,685.55,A,Debt_consolidation,,0,0,0,2013,CA,19200
217302,Current,24000, 60 months,7.69,483.09,A,Credit_card,,0,0,0,2014,GA,19200
253061,Fully Paid,35000, 36 months,15.31,1218.61,C,Debt_consolidation,,0,0,0,2013,WV,South Atlantic
107322,Fully Paid,10625, 36 months,15.31,369.94,C,Debt_consolidation,,0,0,0,2013,OR,Pacific
121330,Fully Paid,12000, 36 months,12.12,399.26,B,Debt_consolidation,,0,0,0,2012,CA,19200
125801,Charged Off,12000, 60 months,13.35,275.2,C,Debt_consolidation,,0,0,0,2014,CT,New England
163932,Fully Paid,16000, 36 months,10.16,517.48,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
186046,Fully Paid,19575, 60 months,15.8,473.95,C,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
194517,Fully Paid,20000, 36 months,14.33,686.77,C,Credit_card,,0,0,0,2012,SC,South Atlantic
194517,Fully Paid,20000, 36 months,14.33,686.77,C,Credit_card,,0,0,0,2012,SC,19200
6055,Fully Paid,2300, 36 months,13.11,77.62,B,Major_purchase,,0,0,0,2013,GA,19200
76365,Charged Off,9000, 36 months,13.35,304.77,C,Debt_consolidation,,0,0,0,2014,GA,19200
78150,Current,9500, 36 months,8.67,300.65,B,Debt_consolidation,,0,0,0,2014,WI,East North Central
143123,Fully Paid,14400, 60 months,17.56,362.23,D,Credit_card,,0,0,0,2013,GA,19200
170660,Fully Paid,16525, 60 months,25.99,494.67,G,Debt_consolidation,Mortgage,42259,3273,26187,2014,MT,19200
194427,Fully Paid,20000, 36 months,14.09,684.43,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
194427,Fully Paid,20000, 36 months,14.09,684.43,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
256814,Fully Paid,35000, 36 months,15.88,1228.43,C,Debt_consolidation,,0,0,0,2013,FL,19200
24241,Fully Paid,4800, 36 months,15.8,168.29,C,Debt_consolidation,,0,0,0,2012,OH,East North Central
30328,Fully Paid,5000, 36 months,12.12,166.36,B,Home_improvement,,0,0,0,2013,KY,East South Central
30328,Fully Paid,5000, 36 months,12.12,166.36,B,Home_improvement,,0,0,0,2013,KY,East South Central
51166,Current,6800, 36 months,7.49,211.5,A,Credit_card,,0,0,0,2014,AR,West South Central
51166,Current,6800, 36 months,7.49,211.5,A,Credit_card,,0,0,0,2014,AR,West South Central
45689,Fully Paid,6000, 36 months,15.8,210.36,C,Debt_consolidation,,0,0,0,2013,CT,New England
60094,Current,7525, 36 months,20.2,280.43,E,Debt_consolidation,,0,0,0,2014,IN,East North Central
60094,Current,7525, 36 months,20.2,280.43,E,Debt_consolidation,,0,0,0,2014,IN,East North Central
92844,Fully Paid,10000, 36 months,12.12,332.72,B,Credit_card,,0,0,0,2012,CA,19200
106401,Current,10500, 60 months,10.49,225.64,B,Other,,0,0,0,2014,VA,South Atlantic
119419,Fully Paid,12000, 36 months,9.99,387.15,B,Debt_consolidation,,0,0,0,2013,CA,19200
204903,Current,21000, 36 months,10.99,687.42,B,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
204903,Current,21000, 36 months,10.99,687.42,B,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
214982,Current,24000, 36 months,6.99,740.95,A,Debt_consolidation,,0,0,0,2014,RI,New England
214982,Current,24000, 36 months,6.99,740.95,A,Debt_consolidation,,0,0,0,2014,RI,New England
238573,Current,29000, 36 months,6.49,888.69,A,Credit_card,,0,0,0,2014,MD,19200
251519,Current,33425, 60 months,19.05,867.99,D,Debt_consolidation,,0,0,0,2013,GA,19200
975,Fully Paid,1000, 36 months,19.05,36.69,D,Vacation,,0,0,0,2013,CA,19200
33372,Current,5000, 36 months,17.14,178.62,D,Small_business,,0,0,0,2014,VA,South Atlantic
70144,Fully Paid,8200, 36 months,14.09,280.62,B,Credit_card,,0,0,0,2013,IL,East North Central
160019,Charged Off,15450, 60 months,10.16,329.49,B,Debt_consolidation,,0,0,0,2012,VA,South Atlantic
236518,Current,28000, 60 months,10.64,603.78,B,Debt_consolidation,,0,0,0,2013,CA,19200
238942,Charged Off,29175, 60 months,21.98,805.46,E,Debt_consolidation,,0,0,0,2013,IL,East North Central
143756,Fully Paid,14575, 36 months,19.47,537.74,D,House,Rent,200000,8778,70221,2014,FL,19200
103434,Charged Off,10000, 60 months,19.99,264.89,E,Debt_consolidation,,0,0,0,2014,NH,New England
103434,Charged Off,10000, 60 months,19.99,264.89,E,Debt_consolidation,,0,0,0,2014,NH,New England
211375,Fully Paid,22500, 36 months,7.62,701.14,A,Debt_consolidation,,0,0,0,2014,FL,19200
60602,Current,7725, 36 months,14.64,266.43,C,Debt_consolidation,,0,0,0,2014,AZ,Mountain
22850,Fully Paid,4675, 36 months,16.59,165.73,D,Debt_consolidation,,0,0,0,2014,FL,19200
170837,Current,16650, 60 months,21.99,459.77,E,Debt_consolidation,,0,0,0,2014,OH,East North Central
169845,Fully Paid,16200, 36 months,8.9,514.41,A,Credit_card,,0,0,0,2014,NC,South Atlantic
260457,Current,35000, 60 months,17.57,880.61,D,Debt_consolidation,,0,0,0,2014,CA,19200
58097,Fully Paid,7350, 36 months,11.99,244.1,B,Credit_card,Mortgage,42000,25760,206082,2014,MN,West North Central
58097,Fully Paid,7350, 36 months,11.99,244.1,B,Credit_card,Mortgage,42000,25760,206082,2014,MN,West North Central
140520,Fully Paid,14000, 60 months,14.64,330.42,C,Debt_consolidation,,0,0,0,2014,AK,Pacific
44248,Fully Paid,6000, 36 months,12.99,202.14,B,Other,,0,0,0,2014,CO,Mountain
193346,Fully Paid,20000, 36 months,12.49,668.98,B,Other,,0,0,0,2014,CT,New England
